# (E [MeV])  (Flux [1/MeV/cm^2/s]
3.625100E-01  2.153398E+11
3.629300E-01  2.148913E+11
3.633400E-01  2.143890E+11
3.637600E-01  2.138807E+11
3.641700E-01  2.133784E+11
3.645800E-01  2.128701E+11
3.650000E-01  2.123677E+11
3.654100E-01  2.118594E+11
3.658200E-01  2.113511E+11
3.662400E-01  2.108488E+11
3.666500E-01  2.103405E+11
3.670700E-01  2.098382E+11
3.674800E-01  2.093299E+11
3.678900E-01  2.088276E+11
3.683100E-01  2.082655E+11
3.687200E-01  2.076914E+11
3.691300E-01  2.071173E+11
3.695500E-01  2.065432E+11
3.699600E-01  2.059691E+11
3.703800E-01  2.054010E+11
3.707900E-01  2.048270E+11
3.712000E-01  2.042529E+11
3.716200E-01  2.036788E+11
3.720300E-01  2.031047E+11
3.724400E-01  2.025366E+11
3.728600E-01  2.019625E+11
3.732700E-01  2.013406E+11
3.736900E-01  2.006948E+11
3.741000E-01  2.000430E+11
3.745100E-01  1.993971E+11
3.749300E-01  1.987513E+11
3.753400E-01  1.981054E+11
3.757500E-01  1.974596E+11
3.761700E-01  1.968138E+11
3.765800E-01  1.961619E+11
3.770000E-01  1.955161E+11
3.774100E-01  1.948703E+11
3.778200E-01  1.942244E+11
3.782400E-01  1.935367E+11
3.786500E-01  1.928072E+11
3.790600E-01  1.920776E+11
3.794800E-01  1.913480E+11
3.798900E-01  1.906185E+11
3.803100E-01  1.898889E+11
3.807200E-01  1.891534E+11
3.811300E-01  1.884238E+11
3.815500E-01  1.876943E+11
3.819600E-01  1.869647E+11
3.823700E-01  1.862351E+11
3.827900E-01  1.855056E+11
3.832000E-01  1.847521E+11
3.836200E-01  1.839209E+11
3.840300E-01  1.830956E+11
3.844400E-01  1.822644E+11
3.848600E-01  1.814392E+11
3.852700E-01  1.806139E+11
3.856800E-01  1.797827E+11
3.861000E-01  1.789575E+11
3.865100E-01  1.781263E+11
3.869300E-01  1.773010E+11
3.873400E-01  1.764758E+11
3.877500E-01  1.756446E+11
3.881700E-01  1.748074E+11
3.885800E-01  1.738685E+11
3.889900E-01  1.729237E+11
3.894100E-01  1.719848E+11
3.898200E-01  1.710459E+11
3.902400E-01  1.701071E+11
3.906500E-01  1.691622E+11
3.910600E-01  1.682234E+11
3.914800E-01  1.672845E+11
3.918900E-01  1.663397E+11
3.923000E-01  1.654008E+11
3.927200E-01  1.644620E+11
3.931300E-01  1.635231E+11
3.935500E-01  1.624587E+11
3.939600E-01  1.613763E+11
3.943700E-01  1.602999E+11
3.947900E-01  1.592235E+11
3.952000E-01  1.581471E+11
3.956100E-01  1.570707E+11
3.960300E-01  1.559943E+11
3.964400E-01  1.549179E+11
3.968600E-01  1.538415E+11
3.972700E-01  1.527651E+11
3.976800E-01  1.516827E+11
3.981000E-01  1.506063E+11
3.985100E-01  1.494043E+11
3.989200E-01  1.481545E+11
3.993400E-01  1.469047E+11
3.997500E-01  1.456549E+11
4.001700E-01  1.444050E+11
4.005800E-01  1.431552E+11
4.009900E-01  1.419054E+11
4.014100E-01  1.406556E+11
4.018200E-01  1.394058E+11
4.022300E-01  1.381500E+11
4.026500E-01  1.369001E+11
4.030600E-01  1.356503E+11
4.034800E-01  1.342749E+11
4.038900E-01  1.327919E+11
4.043000E-01  1.313088E+11
4.047200E-01  1.298258E+11
4.051300E-01  1.283428E+11
4.055400E-01  1.268597E+11
4.059600E-01  1.253707E+11
4.063700E-01  1.238877E+11
4.067900E-01  1.224046E+11
4.072000E-01  1.209216E+11
4.076100E-01  1.194385E+11
4.080300E-01  1.179555E+11
4.084400E-01  1.163469E+11
4.088500E-01  1.145110E+11
4.092700E-01  1.126811E+11
4.096800E-01  1.108453E+11
4.101000E-01  1.090094E+11
4.105100E-01  1.071795E+11
4.109200E-01  1.053437E+11
4.113400E-01  1.035078E+11
4.117500E-01  1.016779E+11
4.121600E-01  9.984208E+10
4.125800E-01  9.801220E+10
4.129900E-01  9.617634E+10
4.134100E-01  9.422686E+10
4.138200E-01  9.174516E+10
4.142300E-01  8.926944E+10
4.146500E-01  8.678774E+10
4.150600E-01  8.431202E+10
4.154700E-01  8.183032E+10
4.158900E-01  7.935460E+10
4.163000E-01  7.687290E+10
4.167200E-01  7.439718E+10
4.171300E-01  7.191548E+10
4.175400E-01  6.943976E+10
4.179600E-01  6.695806E+10
4.183700E-01  6.448234E+10
