# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.030200E+00  2.731294E+08
1.031400E+00  2.720508E+08
1.032600E+00  2.709527E+08
1.033800E+00  2.698518E+08
1.035000E+00  2.687509E+08
1.036200E+00  2.676528E+08
1.037300E+00  2.665464E+08
1.038500E+00  2.654149E+08
1.039700E+00  2.642835E+08
1.040900E+00  2.631520E+08
1.042100E+00  2.620233E+08
1.043300E+00  2.608863E+08
1.044500E+00  2.597243E+08
1.045700E+00  2.585622E+08
1.046900E+00  2.574002E+08
1.048000E+00  2.562409E+08
1.049200E+00  2.550761E+08
1.050400E+00  2.538807E+08
1.051600E+00  2.526881E+08
1.052800E+00  2.514955E+08
1.054000E+00  2.503001E+08
1.055200E+00  2.491047E+08
1.056400E+00  2.478787E+08
1.057500E+00  2.466527E+08
1.058700E+00  2.454267E+08
1.059900E+00  2.442008E+08
1.061100E+00  2.429748E+08
1.062300E+00  2.417127E+08
1.063500E+00  2.404533E+08
1.064700E+00  2.391912E+08
1.065900E+00  2.379319E+08
1.067100E+00  2.366725E+08
1.068200E+00  2.353770E+08
1.069400E+00  2.340816E+08
1.070600E+00  2.327861E+08
1.071800E+00  2.314878E+08
1.073000E+00  2.301923E+08
1.074200E+00  2.288635E+08
1.075400E+00  2.275319E+08
1.076600E+00  2.262003E+08
1.077700E+00  2.248659E+08
1.078900E+00  2.235342E+08
1.080100E+00  2.221693E+08
1.081300E+00  2.207987E+08
1.082500E+00  2.194282E+08
1.083700E+00  2.180576E+08
1.084900E+00  2.166871E+08
1.086100E+00  2.152832E+08
1.087300E+00  2.138710E+08
1.088400E+00  2.124615E+08
1.089600E+00  2.110493E+08
1.090800E+00  2.096398E+08
1.092000E+00  2.081942E+08
1.093200E+00  2.067430E+08
1.094400E+00  2.052891E+08
1.095600E+00  2.038352E+08
1.096800E+00  2.023812E+08
1.097900E+00  2.008967E+08
1.099100E+00  1.993983E+08
1.100300E+00  1.978999E+08
1.101500E+00  1.964014E+08
1.102700E+00  1.949058E+08
1.103900E+00  1.933740E+08
1.105100E+00  1.918283E+08
1.106300E+00  1.902799E+08
1.107500E+00  1.887342E+08
1.108600E+00  1.871857E+08
1.109800E+00  1.856095E+08
1.111000E+00  1.840110E+08
1.112200E+00  1.824125E+08
1.113400E+00  1.808140E+08
1.114600E+00  1.792155E+08
1.115800E+00  1.775864E+08
1.117000E+00  1.759323E+08
1.118100E+00  1.742782E+08
1.119300E+00  1.726241E+08
1.120500E+00  1.709700E+08
1.121700E+00  1.692853E+08
1.122900E+00  1.675701E+08
1.124100E+00  1.658548E+08
1.125300E+00  1.641395E+08
1.126500E+00  1.624243E+08
1.127600E+00  1.606757E+08
1.128800E+00  1.588937E+08
1.130000E+00  1.571117E+08
1.131200E+00  1.553269E+08
1.132400E+00  1.535450E+08
1.133600E+00  1.517296E+08
1.134800E+00  1.498698E+08
1.136000E+00  1.480128E+08
1.137200E+00  1.461529E+08
1.138300E+00  1.442931E+08
1.139500E+00  1.423916E+08
1.140700E+00  1.404150E+08
1.141900E+00  1.384384E+08
1.143100E+00  1.364619E+08
1.144300E+00  1.344825E+08
1.145500E+00  1.324809E+08
1.146700E+00  1.304376E+08
1.147800E+00  1.283943E+08
1.149000E+00  1.263510E+08
1.150200E+00  1.243077E+08
1.151400E+00  1.222255E+08
1.152600E+00  1.200682E+08
1.153800E+00  1.179081E+08
1.155000E+00  1.157509E+08
1.156200E+00  1.135936E+08
1.157400E+00  1.113946E+08
1.158500E+00  1.090983E+08
1.159700E+00  1.067993E+08
1.160900E+00  1.045030E+08
1.162100E+00  1.022067E+08
1.163300E+00  9.986872E+07
1.164500E+00  9.740008E+07
1.165700E+00  9.493144E+07
1.166900E+00  9.246558E+07
1.168000E+00  8.999694E+07
1.169200E+00  8.748660E+07
1.170400E+00  8.479834E+07
1.171600E+00  8.211286E+07
1.172800E+00  7.942460E+07
1.174000E+00  7.673912E+07
1.175200E+00  7.400638E+07
1.176400E+00  7.102344E+07
1.177600E+00  6.804050E+07
1.178700E+00  6.505756E+07
1.179900E+00  6.207462E+07
1.181100E+00  5.904998E+07
1.182300E+00  5.563892E+07
1.183500E+00  5.222508E+07
1.184700E+00  4.881402E+07
1.185900E+00  4.540018E+07
1.187100E+00  4.195576E+07
1.188200E+00  3.785804E+07
1.189400E+00  3.375754E+07
1.190600E+00  2.965982E+07
1.191800E+00  2.556182E+07
1.193000E+00  2.146355E+07
