# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.491900E+00  1.239635E+08
1.493700E+00  1.233772E+08
1.495400E+00  1.227786E+08
1.497100E+00  1.221841E+08
1.498800E+00  1.215957E+08
1.500600E+00  1.210053E+08
1.502300E+00  1.204150E+08
1.504000E+00  1.198143E+08
1.505700E+00  1.192014E+08
1.507500E+00  1.185925E+08
1.509200E+00  1.179898E+08
1.510900E+00  1.173892E+08
1.512700E+00  1.167824E+08
1.514400E+00  1.161694E+08
1.516100E+00  1.155401E+08
1.517800E+00  1.149168E+08
1.519600E+00  1.143018E+08
1.521300E+00  1.136848E+08
1.523000E+00  1.130657E+08
1.524700E+00  1.124364E+08
1.526500E+00  1.117947E+08
1.528200E+00  1.111551E+08
1.529900E+00  1.105258E+08
1.531600E+00  1.098944E+08
1.533400E+00  1.092609E+08
1.535100E+00  1.086193E+08
1.536800E+00  1.079612E+08
1.538600E+00  1.073072E+08
1.540300E+00  1.066636E+08
1.542000E+00  1.060116E+08
1.543700E+00  1.053434E+08
1.545500E+00  1.046792E+08
1.547200E+00  1.040232E+08
1.548900E+00  1.033671E+08
1.550600E+00  1.027070E+08
1.552400E+00  1.020408E+08
1.554100E+00  1.013561E+08
1.555800E+00  1.006776E+08
1.557600E+00  1.000072E+08
1.559300E+00  9.933480E+07
1.561000E+00  9.865830E+07
1.562700E+00  9.797770E+07
1.564500E+00  9.727660E+07
1.566200E+00  9.657960E+07
1.567900E+00  9.589285E+07
1.569600E+00  9.520405E+07
1.571400E+00  9.451115E+07
1.573100E+00  9.381415E+07
1.574800E+00  9.309460E+07
1.576500E+00  9.238120E+07
1.578300E+00  9.167600E+07
1.580000E+00  9.096670E+07
1.581700E+00  9.023690E+07
1.583500E+00  8.951120E+07
1.585200E+00  8.879370E+07
1.586900E+00  8.807620E+07
1.588600E+00  8.735460E+07
1.590400E+00  8.662685E+07
1.592100E+00  8.587655E+07
1.593800E+00  8.512830E+07
1.595500E+00  8.439440E+07
1.597300E+00  8.365640E+07
1.599000E+00  8.291635E+07
1.600700E+00  8.216810E+07
1.602400E+00  8.139730E+07
1.604200E+00  8.062855E+07
1.605900E+00  7.987415E+07
1.607600E+00  7.911770E+07
1.609400E+00  7.835305E+07
1.611100E+00  7.758430E+07
1.612800E+00  7.679095E+07
1.614500E+00  7.600170E+07
1.616300E+00  7.522270E+07
1.618000E+00  7.444165E+07
1.619700E+00  7.365445E+07
1.621400E+00  7.286110E+07
1.623200E+00  7.204315E+07
1.624900E+00  7.122725E+07
1.626600E+00  7.042160E+07
1.628300E+00  6.961185E+07
1.630100E+00  6.877545E+07
1.631800E+00  6.794110E+07
1.633500E+00  6.711700E+07
1.635300E+00  6.629290E+07
1.637000E+00  6.545855E+07
1.638700E+00  6.462215E+07
1.640400E+00  6.375295E+07
1.642200E+00  6.288580E+07
1.643900E+00  6.203095E+07
1.645600E+00  6.117405E+07
1.647300E+00  6.030690E+07
1.649100E+00  5.943565E+07
1.650800E+00  5.852955E+07
1.652500E+00  5.762755E+07
1.654200E+00  5.673375E+07
1.656000E+00  5.583995E+07
1.657700E+00  5.493180E+07
1.659400E+00  5.402160E+07
1.661200E+00  5.307245E+07
1.662900E+00  5.212535E+07
1.664600E+00  5.118645E+07
1.666300E+00  5.024550E+07
1.668100E+00  4.926150E+07
1.669800E+00  4.827750E+07
1.671500E+00  4.730375E+07
1.673200E+00  4.632795E+07
1.675000E+00  4.533165E+07
1.676700E+00  4.433330E+07
1.678400E+00  4.328575E+07
1.680200E+00  4.223820E+07
1.681900E+00  4.119680E+07
1.683600E+00  4.015335E+07
1.685300E+00  3.908325E+07
1.687100E+00  3.801110E+07
1.688800E+00  3.687745E+07
1.690500E+00  3.574585E+07
1.692200E+00  3.461220E+07
1.694000E+00  3.347855E+07
1.695700E+00  3.230595E+07
1.697400E+00  3.113335E+07
1.699100E+00  2.988080E+07
1.700900E+00  2.862620E+07
1.702600E+00  2.736135E+07
1.704300E+00  2.609445E+07
1.706100E+00  2.476605E+07
1.707800E+00  2.343970E+07
1.709500E+00  2.200265E+07
1.711200E+00  2.056355E+07
1.713000E+00  1.908242E+07
1.714700E+00  1.760028E+07
1.716400E+00  1.596684E+07
1.718100E+00  1.433012E+07
1.719900E+00  1.260894E+07
1.721600E+00  1.088755E+07
1.723300E+00  8.999500E+06
1.725000E+00  7.110835E+06
1.726800E+00  4.997285E+06
1.728500E+00  2.876765E+06
